run_a,run_b,method_a,method_b,ari,nmi
gmm_s1,spectral_s4,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855495
gmm_s1,kmeans_s5,GaussianMixture,KMeans,0.4904468835347159,0.6393730749344625
gmm_s1,gmm_s5,GaussianMixture,GaussianMixture,0.4951673823686003,0.6535167076229546
gmm_s1,spectral_s5,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s6,GaussianMixture,KMeans,0.6426698487082325,0.7023487914498886
gmm_s1,gmm_s6,GaussianMixture,GaussianMixture,0.6637918627605367,0.739524662453948
gmm_s1,spectral_s6,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s7,GaussianMixture,KMeans,0.7245007068445849,0.8189542967703017
gmm_s1,gmm_s7,GaussianMixture,GaussianMixture,0.7074791222675713,0.8199892682068063
gmm_s1,spectral_s7,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s8,GaussianMixture,KMeans,0.6583955349044115,0.7103520637808455
gmm_s1,gmm_s8,GaussianMixture,GaussianMixture,0.6402748133527977,0.7090499160610281
gmm_s1,spectral_s8,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s9,GaussianMixture,KMeans,0.5498729710189273,0.7286254441253244
gmm_s1,gmm_s9,GaussianMixture,GaussianMixture,0.5609905965751022,0.7471711694935808
gmm_s1,spectral_s9,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855495
gmm_s1,kmeans_s10,GaussianMixture,KMeans,0.5621965857580147,0.6839510666347239
gmm_s1,gmm_s10,GaussianMixture,GaussianMixture,0.5621965857580147,0.6839510666347239
gmm_s1,spectral_s10,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s11,GaussianMixture,KMeans,0.5455471268933866,0.7019956017230818
gmm_s1,gmm_s11,GaussianMixture,GaussianMixture,0.556850019074269,0.7198756460032386
gmm_s1,spectral_s11,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s12,GaussianMixture,KMeans,0.6383502784977346,0.7156604929533289
gmm_s1,gmm_s12,GaussianMixture,GaussianMixture,0.6402202151742976,0.727716845194895
gmm_s1,spectral_s12,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s13,GaussianMixture,KMeans,0.4778577133593917,0.6146413135850767
gmm_s1,gmm_s13,GaussianMixture,GaussianMixture,0.4824404198665271,0.628130797172667
gmm_s1,spectral_s13,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s14,GaussianMixture,KMeans,0.7384926041801392,0.7767298592987497
gmm_s1,gmm_s14,GaussianMixture,GaussianMixture,0.7246570013336824,0.7772028614454127
gmm_s1,spectral_s14,GaussianMixture,Spectral,0.7386953901939004,0.7767773235855494
gmm_s1,kmeans_s15,GaussianMixture,KMeans,0.6383502784977346,0.7156604929533288
gmm_s1,gmm_s15,GaussianMixture,GaussianMixture,0.6402202151742976,0.7277168451948952
gmm_s1,kmeans_s16,GaussianMixture,KMeans,0.498434016617477,0.664789454736966
gmm_s1,gmm_s16,GaussianMixture,GaussianMixture,0.49716725428991076,0.6641534874438145
gmm_s1,kmeans_s17,GaussianMixture,KMeans,0.6404634660313637,0.7054017580664674
gmm_s1,gmm_s17,GaussianMixture,GaussianMixture,0.6429018358168821,0.7176000850138404
gmm_s1,kmeans_s18,GaussianMixture,KMeans,0.4871561975933741,0.6398768283348961
gmm_s1,gmm_s18,GaussianMixture,GaussianMixture,0.4871561975933741,0.6398768283348961
gmm_s1,kmeans_s19,GaussianMixture,KMeans,0.7313867206562245,0.8203531417953154
gmm_s1,gmm_s19,GaussianMixture,GaussianMixture,0.7294330045180064,0.8197042049351689
gmm_s1,kmeans_s20,GaussianMixture,KMeans,0.4331369736501295,0.594487978845783
gmm_s1,gmm_s20,GaussianMixture,GaussianMixture,0.43394281733627016,0.606730395479057
gmm_s1,kmeans_s21,GaussianMixture,KMeans,0.6856130176651138,0.7434059910769297
gmm_s1,gmm_s21,GaussianMixture,GaussianMixture,0.6463726030272423,0.7167175246501922
gmm_s1,kmeans_s22,GaussianMixture,KMeans,0.49790921088596424,0.6591438550694653
gmm_s1,gmm_s22,GaussianMixture,GaussianMixture,0.4988063964405233,0.6721376106821219
gmm_s1,kmeans_s23,GaussianMixture,KMeans,0.7632196610449348,0.8129167287004556
gmm_s1,gmm_s23,GaussianMixture,GaussianMixture,0.7808206847244455,0.8320791958076003
gmm_s1,kmeans_s24,GaussianMixture,KMeans,0.5630520512983491,0.715066540216634
gmm_s1,gmm_s24,GaussianMixture,GaussianMixture,0.561422346592757,0.7255909118239431
gmm_s1,kmeans_s25,GaussianMixture,KMeans,0.5864193241171283,0.7194660235368989
gmm_s1,gmm_s25,GaussianMixture,GaussianMixture,0.5864193241171283,0.7194660235368989
gmm_s1,kmeans_s26,GaussianMixture,KMeans,0.6549274803883987,0.7336636684516236
gmm_s1,gmm_s26,GaussianMixture,GaussianMixture,0.6549274803883987,0.7336636684516236
gmm_s1,kmeans_s27,GaussianMixture,KMeans,0.8056178945742862,0.8394190096955678
gmm_s1,gmm_s27,GaussianMixture,GaussianMixture,0.8236140694034285,0.8586795790318367
gmm_s1,kmeans_s28,GaussianMixture,KMeans,0.6302215362029925,0.7329444127267787
gmm_s1,gmm_s28,GaussianMixture,GaussianMixture,0.6272921831570591,0.7319116270839774
gmm_s1,kmeans_s29,GaussianMixture,KMeans,0.526370927821032,0.6972092066284588
gmm_s1,gmm_s29,GaussianMixture,GaussianMixture,0.5372142739595939,0.7156662584304393
gmm_s1,agglomerative_average,GaussianMixture,Agglomerative,0.4988282511907736,0.6602201980035339
spectral_s1,kmeans_s2,Spectral,KMeans,0.7445896712480398,0.7738499217489752
spectral_s1,gmm_s2,Spectral,GaussianMixture,0.7445896712480398,0.7738499217489752
spectral_s1,spectral_s2,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s3,Spectral,KMeans,0.73257990174245,0.7510380951792491
spectral_s1,gmm_s3,Spectral,GaussianMixture,0.73257990174245,0.7510380951792491
spectral_s1,spectral_s3,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s4,Spectral,KMeans,0.73257990174245,0.7510380951792491
spectral_s1,gmm_s4,Spectral,GaussianMixture,0.73257990174245,0.7510380951792491
spectral_s1,spectral_s4,Spectral,Spectral,1.0,1.0000000000000002
spectral_s1,kmeans_s5,Spectral,KMeans,0.5388333993348792,0.6791333855922562
spectral_s1,gmm_s5,Spectral,GaussianMixture,0.5258617878945742,0.6605100536478808
spectral_s1,spectral_s5,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s6,Spectral,KMeans,0.7578329039386579,0.8114763572629324
spectral_s1,gmm_s6,Spectral,GaussianMixture,0.7516083251375776,0.7963532908118353
spectral_s1,spectral_s6,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s7,Spectral,KMeans,0.6176376239089495,0.7167266777682175
spectral_s1,gmm_s7,Spectral,GaussianMixture,0.5845454425410623,0.6877836435592974
spectral_s1,spectral_s7,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s8,Spectral,KMeans,0.7227083280302681,0.7809914642103911
spectral_s1,gmm_s8,Spectral,GaussianMixture,0.6835626553045318,0.7512846464920434
spectral_s1,spectral_s8,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s9,Spectral,KMeans,0.5641128121471003,0.6982687550028794
spectral_s1,gmm_s9,Spectral,GaussianMixture,0.5454827927321779,0.6762099049411495
spectral_s1,spectral_s9,Spectral,Spectral,1.0,1.0000000000000002
spectral_s1,kmeans_s10,Spectral,KMeans,0.5936622074444006,0.6955483005951112
spectral_s1,gmm_s10,Spectral,GaussianMixture,0.5936622074444006,0.6955483005951112
spectral_s1,spectral_s10,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s11,Spectral,KMeans,0.6014798863154293,0.745524006795951
spectral_s1,gmm_s11,Spectral,GaussianMixture,0.582175339525302,0.724255676311856
spectral_s1,spectral_s11,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s12,Spectral,KMeans,0.7647609884862608,0.8196140469672745
spectral_s1,gmm_s12,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s1,spectral_s12,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s13,Spectral,KMeans,0.5252553625268441,0.6795937314561865
spectral_s1,gmm_s13,Spectral,GaussianMixture,0.5120197679869625,0.6614862147161323
spectral_s1,spectral_s13,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s14,Spectral,KMeans,0.7357683226730813,0.7890468507850287
spectral_s1,gmm_s14,Spectral,GaussianMixture,0.7007409035857458,0.7611704162355986
spectral_s1,spectral_s14,Spectral,Spectral,1.0,1.0
spectral_s1,kmeans_s15,Spectral,KMeans,0.7647609884862608,0.8196140469672744
spectral_s1,gmm_s15,Spectral,GaussianMixture,0.7481864264116511,0.8005157628710351
spectral_s1,kmeans_s16,Spectral,KMeans,0.5168349281963802,0.6686998938531861
spectral_s1,gmm_s16,Spectral,GaussianMixture,0.5174106779775012,0.6688219155824018
spectral_s1,kmeans_s17,Spectral,KMeans,0.751551841814456,0.8025497640656681
spectral_s1,gmm_s17,Spectral,GaussianMixture,0.7354928862567481,0.7836929209861851
spectral_s1,kmeans_s18,Spectral,KMeans,0.5013202150881302,0.6420502254990403
spectral_s1,gmm_s18,Spectral,GaussianMixture,0.5013202150881302,0.6420502254990403
spectral_s1,kmeans_s19,Spectral,KMeans,0.7529242314783376,0.8253851216997364
spectral_s1,gmm_s19,Spectral,GaussianMixture,0.7365173835644486,0.8061099470298358
spectral_s1,kmeans_s20,Spectral,KMeans,0.42449348064109804,0.5674636671699843
spectral_s1,gmm_s20,Spectral,GaussianMixture,0.40835235194553354,0.5464210020400609
spectral_s1,kmeans_s21,Spectral,KMeans,0.652001995618393,0.7153350298357352
spectral_s1,gmm_s21,Spectral,GaussianMixture,0.6103764973744101,0.683721049675973
spectral_s1,kmeans_s22,Spectral,KMeans,0.4970670472456217,0.6193662897101323
spectral_s1,gmm_s22,Spectral,GaussianMixture,0.4822508226141104,0.5975202399006629
spectral_s1,kmeans_s23,Spectral,KMeans,0.8271513426661925,0.8342962006987136
spectral_s1,gmm_s23,Spectral,GaussianMixture,0.8087612814594212,0.814083934165544
spectral_s1,kmeans_s24,Spectral,KMeans,0.544781788387716,0.7014930519706463
spectral_s1,gmm_s24,Spectral,GaussianMixture,0.5241205163018039,0.678877180596441
spectral_s1,kmeans_s25,Spectral,KMeans,0.5992576376588205,0.7226408897987693
spectral_s1,gmm_s25,Spectral,GaussianMixture,0.5992576376588205,0.7226408897987693
spectral_s1,kmeans_s26,Spectral,KMeans,0.6847331026720256,0.7518165478748711
spectral_s1,gmm_s26,Spectral,GaussianMixture,0.6847331026720256,0.7518165478748711
spectral_s1,kmeans_s27,Spectral,KMeans,0.7605320950901225,0.7770316597788894
spectral_s1,gmm_s27,Spectral,GaussianMixture,0.7425886035719557,0.7568756696411187
spectral_s1,kmeans_s28,Spectral,KMeans,0.6603125135836954,0.7663286874304298
spectral_s1,gmm_s28,Spectral,GaussianMixture,0.6428351883861894,0.7468228487035159
spectral_s1,kmeans_s29,Spectral,KMeans,0.5302080402124605,0.6617092487449023
spectral_s1,gmm_s29,Spectral,GaussianMixture,0.5115349607117204,0.6394504516129581
spectral_s1,agglomerative_average,Spectral,Agglomerative,0.5123858865812013,0.6275170942549996
kmeans_s2,gmm_s2,KMeans,GaussianMixture,1.0,1.0
kmeans_s2,spectral_s2,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s3,KMeans,KMeans,0.8560663257444509,0.8709050350680045
kmeans_s2,gmm_s3,KMeans,GaussianMixture,0.8560663257444509,0.8709050350680045
kmeans_s2,spectral_s3,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s4,KMeans,KMeans,0.8560663257444509,0.8709050350680045
kmeans_s2,gmm_s4,KMeans,GaussianMixture,0.8560663257444509,0.8709050350680045
kmeans_s2,spectral_s4,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s5,KMeans,KMeans,0.4633478418798257,0.6152128160498608
kmeans_s2,gmm_s5,KMeans,GaussianMixture,0.4530432010357551,0.6087875420919185
kmeans_s2,spectral_s5,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s6,KMeans,KMeans,0.668079584131001,0.7226873966220243
kmeans_s2,gmm_s6,KMeans,GaussianMixture,0.6357192105280488,0.7078528059960005
kmeans_s2,spectral_s6,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s7,KMeans,KMeans,0.6864156485519742,0.7680568878983175
kmeans_s2,gmm_s7,KMeans,GaussianMixture,0.6544067365920233,0.7404785233711112
kmeans_s2,spectral_s7,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s8,KMeans,KMeans,0.6181116754493032,0.699444216624543
kmeans_s2,gmm_s8,KMeans,GaussianMixture,0.5882237196488721,0.6852043369588925
kmeans_s2,spectral_s8,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s9,KMeans,KMeans,0.5857849592216805,0.7161124499092077
kmeans_s2,gmm_s9,KMeans,GaussianMixture,0.5671743490121759,0.6938797763172031
kmeans_s2,spectral_s9,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s10,KMeans,KMeans,0.7843273739317588,0.8536251913447943
kmeans_s2,gmm_s10,KMeans,GaussianMixture,0.7843273739317588,0.8536251913447943
kmeans_s2,spectral_s10,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s11,KMeans,KMeans,0.5092597791924276,0.6565174435290801
kmeans_s2,gmm_s11,KMeans,GaussianMixture,0.4904556425843169,0.6349144498343748
kmeans_s2,spectral_s11,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s12,KMeans,KMeans,0.6350033009955441,0.7064766558653942
kmeans_s2,gmm_s12,KMeans,GaussianMixture,0.6187986863178123,0.6871513351713088
kmeans_s2,spectral_s12,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s13,KMeans,KMeans,0.4700183635741797,0.5988693654057977
kmeans_s2,gmm_s13,KMeans,GaussianMixture,0.459556561822014,0.5927029951151959
kmeans_s2,spectral_s13,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s14,KMeans,KMeans,0.6240858610319254,0.7141954379737581
kmeans_s2,gmm_s14,KMeans,GaussianMixture,0.5952512172585427,0.690152780767301
kmeans_s2,spectral_s14,KMeans,Spectral,0.7445896712480398,0.7738499217489752
kmeans_s2,kmeans_s15,KMeans,KMeans,0.6350033009955441,0.7064766558653942
kmeans_s2,gmm_s15,KMeans,GaussianMixture,0.6187986863178123,0.6871513351713089
kmeans_s2,kmeans_s16,KMeans,KMeans,0.6589059790048405,0.7603209752981062
kmeans_s2,gmm_s16,KMeans,GaussianMixture,0.6576346985946911,0.7596887735499717
kmeans_s2,kmeans_s17,KMeans,KMeans,0.6435132168601747,0.6988332822671472
kmeans_s2,gmm_s17,KMeans,GaussianMixture,0.6277607004889769,0.6797732501782593
kmeans_s2,kmeans_s18,KMeans,KMeans,0.6783506685185215,0.7698316159447239
kmeans_s2,gmm_s18,KMeans,GaussianMixture,0.6783506685185215,0.7698316159447239
kmeans_s2,kmeans_s19,KMeans,KMeans,0.7198632497378438,0.7656116192070068
kmeans_s2,gmm_s19,KMeans,GaussianMixture,0.7037031427263944,0.7461357166983151
kmeans_s2,kmeans_s20,KMeans,KMeans,0.4768180865195101,0.611120086537533
kmeans_s2,gmm_s20,KMeans,GaussianMixture,0.46070463861460614,0.5899273084432035
kmeans_s2,kmeans_s21,KMeans,KMeans,0.6868817146124655,0.7701499986113801
kmeans_s2,gmm_s21,KMeans,GaussianMixture,0.6480751094872178,0.7290629716222761
kmeans_s2,kmeans_s22,KMeans,KMeans,0.5227956042402618,0.6729558100375902
kmeans_s2,gmm_s22,KMeans,GaussianMixture,0.5080193264016828,0.6509499841708035
kmeans_s2,kmeans_s23,KMeans,KMeans,0.8468125007255105,0.844156295117095
kmeans_s2,gmm_s23,KMeans,GaussianMixture,0.8285791619107262,0.8237766260614442
kmeans_s2,kmeans_s24,KMeans,KMeans,0.44376583502508044,0.5896804776413878
kmeans_s2,gmm_s24,KMeans,GaussianMixture,0.427036174106819,0.5799042618336777
kmeans_s2,kmeans_s25,KMeans,KMeans,0.781742005283506,0.85059119499851
kmeans_s2,gmm_s25,KMeans,GaussianMixture,0.781742005283506,0.85059119499851
kmeans_s2,kmeans_s26,KMeans,KMeans,0.8969800423776338,0.9132993706371397
kmeans_s2,gmm_s26,KMeans,GaussianMixture,0.8969800423776338,0.9132993706371397
kmeans_s2,kmeans_s27,KMeans,KMeans,0.9011600739458225,0.905747600585172
kmeans_s2,gmm_s27,KMeans,GaussianMixture,0.8830982750763493,0.8855454870986841
kmeans_s2,kmeans_s28,KMeans,KMeans,0.7220736341314599,0.7633819403067393
kmeans_s2,gmm_s28,KMeans,GaussianMixture,0.7073799653745708,0.7556511535428811
kmeans_s2,kmeans_s29,KMeans,KMeans,0.6094521257157264,0.7492529452826984
kmeans_s2,gmm_s29,KMeans,GaussianMixture,0.5905498286982483,0.7269424234847061
kmeans_s2,agglomerative_average,KMeans,Agglomerative,0.5417697868954576,0.6822150740230173
gmm_s2,spectral_s2,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s3,GaussianMixture,KMeans,0.8560663257444509,0.8709050350680045
gmm_s2,gmm_s3,GaussianMixture,GaussianMixture,0.8560663257444509,0.8709050350680045
gmm_s2,spectral_s3,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s4,GaussianMixture,KMeans,0.8560663257444509,0.8709050350680045
gmm_s2,gmm_s4,GaussianMixture,GaussianMixture,0.8560663257444509,0.8709050350680045
gmm_s2,spectral_s4,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s5,GaussianMixture,KMeans,0.4633478418798257,0.6152128160498608
gmm_s2,gmm_s5,GaussianMixture,GaussianMixture,0.4530432010357551,0.6087875420919185
gmm_s2,spectral_s5,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s6,GaussianMixture,KMeans,0.668079584131001,0.7226873966220243
gmm_s2,gmm_s6,GaussianMixture,GaussianMixture,0.6357192105280488,0.7078528059960005
gmm_s2,spectral_s6,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s7,GaussianMixture,KMeans,0.6864156485519742,0.7680568878983175
gmm_s2,gmm_s7,GaussianMixture,GaussianMixture,0.6544067365920233,0.7404785233711112
gmm_s2,spectral_s7,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s8,GaussianMixture,KMeans,0.6181116754493032,0.699444216624543
gmm_s2,gmm_s8,GaussianMixture,GaussianMixture,0.5882237196488721,0.6852043369588925
gmm_s2,spectral_s8,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s9,GaussianMixture,KMeans,0.5857849592216805,0.7161124499092077
gmm_s2,gmm_s9,GaussianMixture,GaussianMixture,0.5671743490121759,0.6938797763172031
gmm_s2,spectral_s9,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s10,GaussianMixture,KMeans,0.7843273739317588,0.8536251913447943
gmm_s2,gmm_s10,GaussianMixture,GaussianMixture,0.7843273739317588,0.8536251913447943
gmm_s2,spectral_s10,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s11,GaussianMixture,KMeans,0.5092597791924276,0.6565174435290801
gmm_s2,gmm_s11,GaussianMixture,GaussianMixture,0.4904556425843169,0.6349144498343748
gmm_s2,spectral_s11,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s12,GaussianMixture,KMeans,0.6350033009955441,0.7064766558653942
gmm_s2,gmm_s12,GaussianMixture,GaussianMixture,0.6187986863178123,0.6871513351713088
gmm_s2,spectral_s12,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s13,GaussianMixture,KMeans,0.4700183635741797,0.5988693654057977
gmm_s2,gmm_s13,GaussianMixture,GaussianMixture,0.459556561822014,0.5927029951151959
gmm_s2,spectral_s13,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s14,GaussianMixture,KMeans,0.6240858610319254,0.7141954379737581
gmm_s2,gmm_s14,GaussianMixture,GaussianMixture,0.5952512172585427,0.690152780767301
gmm_s2,spectral_s14,GaussianMixture,Spectral,0.7445896712480398,0.7738499217489752
gmm_s2,kmeans_s15,GaussianMixture,KMeans,0.6350033009955441,0.7064766558653942
gmm_s2,gmm_s15,GaussianMixture,GaussianMixture,0.6187986863178123,0.6871513351713089
gmm_s2,kmeans_s16,GaussianMixture,KMeans,0.6589059790048405,0.7603209752981062
gmm_s2,gmm_s16,GaussianMixture,GaussianMixture,0.6576346985946911,0.7596887735499717
gmm_s2,kmeans_s17,GaussianMixture,KMeans,0.6435132168601747,0.6988332822671472
gmm_s2,gmm_s17,GaussianMixture,GaussianMixture,0.6277607004889769,0.6797732501782593
gmm_s2,kmeans_s18,GaussianMixture,KMeans,0.6783506685185215,0.7698316159447239
gmm_s2,gmm_s18,GaussianMixture,GaussianMixture,0.6783506685185215,0.7698316159447239
gmm_s2,kmeans_s19,GaussianMixture,KMeans,0.7198632497378438,0.7656116192070068
gmm_s2,gmm_s19,GaussianMixture,GaussianMixture,0.7037031427263944,0.7461357166983151
gmm_s2,kmeans_s20,GaussianMixture,KMeans,0.4768180865195101,0.611120086537533
gmm_s2,gmm_s20,GaussianMixture,GaussianMixture,0.46070463861460614,0.5899273084432035
gmm_s2,kmeans_s21,GaussianMixture,KMeans,0.6868817146124655,0.7701499986113801
gmm_s2,gmm_s21,GaussianMixture,GaussianMixture,0.6480751094872178,0.7290629716222761
gmm_s2,kmeans_s22,GaussianMixture,KMeans,0.5227956042402618,0.6729558100375902
gmm_s2,gmm_s22,GaussianMixture,GaussianMixture,0.5080193264016828,0.6509499841708035
gmm_s2,kmeans_s23,GaussianMixture,KMeans,0.8468125007255105,0.844156295117095
gmm_s2,gmm_s23,GaussianMixture,GaussianMixture,0.8285791619107262,0.8237766260614442
gmm_s2,kmeans_s24,GaussianMixture,KMeans,0.44376583502508044,0.5896804776413878
gmm_s2,gmm_s24,GaussianMixture,GaussianMixture,0.427036174106819,0.5799042618336777
gmm_s2,kmeans_s25,GaussianMixture,KMeans,0.781742005283506,0.85059119499851
gmm_s2,gmm_s25,GaussianMixture,GaussianMixture,0.781742005283506,0.85059119499851
gmm_s2,kmeans_s26,GaussianMixture,KMeans,0.8969800423776338,0.9132993706371397
gmm_s2,gmm_s26,GaussianMixture,GaussianMixture,0.8969800423776338,0.9132993706371397
gmm_s2,kmeans_s27,GaussianMixture,KMeans,0.9011600739458225,0.905747600585172
gmm_s2,gmm_s27,GaussianMixture,GaussianMixture,0.8830982750763493,0.8855454870986841
gmm_s2,kmeans_s28,GaussianMixture,KMeans,0.7220736341314599,0.7633819403067393
gmm_s2,gmm_s28,GaussianMixture,GaussianMixture,0.7073799653745708,0.7556511535428811
gmm_s2,kmeans_s29,GaussianMixture,KMeans,0.6094521257157264,0.7492529452826984
gmm_s2,gmm_s29,GaussianMixture,GaussianMixture,0.5905498286982483,0.7269424234847061
gmm_s2,agglomerative_average,GaussianMixture,Agglomerative,0.5417697868954576,0.6822150740230173
spectral_s2,kmeans_s3,Spectral,KMeans,0.73257990174245,0.7510380951792491
spectral_s2,gmm_s3,Spectral,GaussianMixture,0.73257990174245,0.7510380951792491
spectral_s2,spectral_s3,Spectral,Spectral,1.0,1.0
spectral_s2,kmeans_s4,Spectral,KMeans,0.73257990174245,0.7510380951792491
spectral_s2,gmm_s4,Spectral,GaussianMixture,0.73257990174245,0.7510380951792491
spectral_s2,spectral_s4,Spectral,Spectral,1.0,1.0000000000000002
spectral_s2,kmeans_s5,Spectral,KMeans,0.5388333993348792,0.6791333855922562
