document_id,neighbor_document_id,neighbor_rank,cosine_distance,source_case_pack_id,neighbor_case_pack_id,same_case_pack,source_title,neighbor_title
doc_0136,doc_0127,5,0.0286378860473632,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B6,FBI Photo B2
doc_0138,doc_0139,1,0.020928144454956,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B8,FBI Photo B9
doc_0138,doc_0117,2,0.0219030976295471,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B8,FBI Photo B10
doc_0138,doc_0118,3,0.0235739350318908,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B8,FBI Photo B11
doc_0138,doc_0119,4,0.0240597128868103,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B8,FBI Photo B12
doc_0138,doc_0127,5,0.0249028205871582,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B8,FBI Photo B2
doc_0137,doc_0136,1,0.0196281671524047,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B7,FBI Photo B6
doc_0137,doc_0127,2,0.0246722102165222,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B7,FBI Photo B2
doc_0137,doc_0116,3,0.0251437425613403,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B7,FBI Photo B1
doc_0137,doc_0118,4,0.0259427428245544,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B7,FBI Photo B11
doc_0137,doc_0139,5,0.0264474153518676,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B7,FBI Photo B9
doc_0139,doc_0118,1,0.0151546001434326,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B9,FBI Photo B11
doc_0139,doc_0117,2,0.0155137777328491,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B9,FBI Photo B10
doc_0139,doc_0134,3,0.0170120000839233,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B9,FBI Photo B4
doc_0139,doc_0127,4,0.0172336101531982,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B9,FBI Photo B2
doc_0139,doc_0116,5,0.0184056162834167,case_pack_0025_FBI_late_2025_photo_packet,case_pack_0025_FBI_late_2025_photo_packet,True,FBI Photo B9,FBI Photo B1
doc_0140,doc_0131,1,0.144457995891571,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0025_FBI_late_2025_photo_packet,False,FBI September 2023 Sighting - Composite Sketch,FBI Photo B23
doc_0140,doc_0120,2,0.1493833661079406,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0025_FBI_late_2025_photo_packet,False,FBI September 2023 Sighting - Composite Sketch,FBI Photo B13
doc_0140,doc_0130,3,0.153724730014801,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0025_FBI_late_2025_photo_packet,False,FBI September 2023 Sighting - Composite Sketch,FBI Photo B22
doc_0140,doc_0125,4,0.1556640267372131,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0025_FBI_late_2025_photo_packet,False,FBI September 2023 Sighting - Composite Sketch,FBI Photo B18
doc_0140,doc_0133,5,0.1565562486648559,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0025_FBI_late_2025_photo_packet,False,FBI September 2023 Sighting - Composite Sketch,FBI Photo B3
doc_0141,doc_0143,1,0.0318686366081237,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0024_FBI_September_2023_sighting_packet,True,FBI September 2023 Sighting - Serial 3,FBI September 2023 Sighting - Serial 5
doc_0141,doc_0142,2,0.0474475622177124,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0024_FBI_September_2023_sighting_packet,True,FBI September 2023 Sighting - Serial 3,FBI September 2023 Sighting - Serial 4
doc_0141,doc_0046,3,0.1368078589439392,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,FBI September 2023 Sighting - Serial 3,"DOW-UAP-D74, Mission Report, Syria, November 2023"
doc_0141,doc_0109,4,0.1380970478057861,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,FBI September 2023 Sighting - Serial 3,65_HS1-834228961_62-HQ-83894_Serial_130
doc_0141,doc_0052,5,0.1410584449768066,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,FBI September 2023 Sighting - Serial 3,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022"
doc_0142,doc_0143,1,0.0299550294876098,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0024_FBI_September_2023_sighting_packet,True,FBI September 2023 Sighting - Serial 4,FBI September 2023 Sighting - Serial 5
doc_0142,doc_0141,2,0.0474475622177124,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0024_FBI_September_2023_sighting_packet,True,FBI September 2023 Sighting - Serial 4,FBI September 2023 Sighting - Serial 3
doc_0142,doc_0046,3,0.1315981149673462,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,FBI September 2023 Sighting - Serial 4,"DOW-UAP-D74, Mission Report, Syria, November 2023"
doc_0142,doc_0056,4,0.1318241953849792,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,False,FBI September 2023 Sighting - Serial 4,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023"
doc_0142,doc_0053,5,0.1332908868789672,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,FBI September 2023 Sighting - Serial 4,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022"
doc_0143,doc_0142,1,0.0299550294876098,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0024_FBI_September_2023_sighting_packet,True,FBI September 2023 Sighting - Serial 5,FBI September 2023 Sighting - Serial 4
doc_0143,doc_0141,2,0.0318686366081237,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0024_FBI_September_2023_sighting_packet,True,FBI September 2023 Sighting - Serial 5,FBI September 2023 Sighting - Serial 3
doc_0143,doc_0109,3,0.1283181309700012,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,FBI September 2023 Sighting - Serial 5,65_HS1-834228961_62-HQ-83894_Serial_130
doc_0143,doc_0007,4,0.1322660446166992,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0034_State_Department_cable_Mexico,False,FBI September 2023 Sighting - Serial 5,"State Department UAP Cable 5, Mexico, September 16, 2003"
doc_0143,doc_0052,5,0.1329745054244995,case_pack_0024_FBI_September_2023_sighting_packet,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,FBI September 2023 Sighting - Serial 5,"DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022"
doc_0144,doc_0146,1,0.0260043144226074,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM1, Apollo 12, 1969","NASA-UAP-VM3, Apollo 12, 1969"
doc_0144,doc_0147,2,0.0285911560058593,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM1, Apollo 12, 1969","NASA-UAP-VM4, Apollo 12, 1969"
doc_0144,doc_0149,3,0.0370516180992126,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-VM1, Apollo 12, 1969","NASA-UAP-VM6, Apollo 17, 1972"
doc_0144,doc_0148,4,0.0384668111801147,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM1, Apollo 12, 1969","NASA-UAP-VM5, Apollo 12, 1969"
doc_0144,doc_0145,5,0.057583749294281,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM1, Apollo 12, 1969","NASA-UAP-VM2, Apollo 12, 1969"
doc_0145,doc_0148,1,0.0281871557235717,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM2, Apollo 12, 1969","NASA-UAP-VM5, Apollo 12, 1969"
doc_0145,doc_0146,2,0.0457273125648498,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM2, Apollo 12, 1969","NASA-UAP-VM3, Apollo 12, 1969"
doc_0145,doc_0147,3,0.0493245720863342,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM2, Apollo 12, 1969","NASA-UAP-VM4, Apollo 12, 1969"
doc_0145,doc_0144,4,0.057583749294281,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM2, Apollo 12, 1969","NASA-UAP-VM1, Apollo 12, 1969"
doc_0145,doc_0149,5,0.0608584880828857,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-VM2, Apollo 12, 1969","NASA-UAP-VM6, Apollo 17, 1972"
doc_0146,doc_0147,1,0.0190567970275878,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM3, Apollo 12, 1969","NASA-UAP-VM4, Apollo 12, 1969"
doc_0146,doc_0144,2,0.0260043144226074,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM3, Apollo 12, 1969","NASA-UAP-VM1, Apollo 12, 1969"
doc_0146,doc_0149,3,0.034319519996643,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-VM3, Apollo 12, 1969","NASA-UAP-VM6, Apollo 17, 1972"
doc_0146,doc_0148,4,0.0344972610473632,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM3, Apollo 12, 1969","NASA-UAP-VM5, Apollo 12, 1969"
doc_0146,doc_0145,5,0.0457273125648498,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM3, Apollo 12, 1969","NASA-UAP-VM2, Apollo 12, 1969"
doc_0147,doc_0146,1,0.0190567970275878,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM4, Apollo 12, 1969","NASA-UAP-VM3, Apollo 12, 1969"
doc_0147,doc_0144,2,0.0285911560058593,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM4, Apollo 12, 1969","NASA-UAP-VM1, Apollo 12, 1969"
doc_0147,doc_0148,3,0.0393556952476501,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM4, Apollo 12, 1969","NASA-UAP-VM5, Apollo 12, 1969"
doc_0147,doc_0149,4,0.0423724055290222,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-VM4, Apollo 12, 1969","NASA-UAP-VM6, Apollo 17, 1972"
doc_0147,doc_0145,5,0.0493245720863342,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM4, Apollo 12, 1969","NASA-UAP-VM2, Apollo 12, 1969"
doc_0150,doc_0153,1,0.1232894659042358,case_pack_0031_NASA_defense_preparedness_historical_document,case_pack_0028_NASA_Apollo_17_case_family,False,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,"NASA-UAP-D2, Apollo 17 Transcript, 1972"
doc_0150,doc_0155,2,0.1248258352279663,case_pack_0031_NASA_defense_preparedness_historical_document,case_pack_0026_NASA_Apollo_11_debriefing_context_packet,False,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969"
doc_0150,doc_0158,3,0.1269758343696594,case_pack_0031_NASA_defense_preparedness_historical_document,case_pack_0030_NASA_Skylab_technical_debriefing_packet,False,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,"NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973"
doc_0150,doc_0100,4,0.1302254796028137,case_pack_0031_NASA_defense_preparedness_historical_document,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,65_HS1-834228961_62-HQ-83894_Section_10
doc_0150,doc_0108,5,0.1343485713005066,case_pack_0031_NASA_defense_preparedness_historical_document,case_pack_0023_FBI_62_HQ_83894_historical_archive_family,False,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,65_HS1-834228961_62-HQ-83894_Section_9
doc_0149,doc_0146,1,0.034319519996643,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-VM6, Apollo 17, 1972","NASA-UAP-VM3, Apollo 12, 1969"
doc_0149,doc_0144,2,0.0370516180992126,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-VM6, Apollo 17, 1972","NASA-UAP-VM1, Apollo 12, 1969"
doc_0149,doc_0147,3,0.0423724055290222,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-VM6, Apollo 17, 1972","NASA-UAP-VM4, Apollo 12, 1969"
doc_0149,doc_0148,4,0.0492017865180969,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-VM6, Apollo 17, 1972","NASA-UAP-VM5, Apollo 12, 1969"
doc_0149,doc_0145,5,0.0608584880828857,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-VM6, Apollo 17, 1972","NASA-UAP-VM2, Apollo 12, 1969"
doc_0148,doc_0145,1,0.0281871557235717,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM5, Apollo 12, 1969","NASA-UAP-VM2, Apollo 12, 1969"
doc_0148,doc_0146,2,0.0344972610473632,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM5, Apollo 12, 1969","NASA-UAP-VM3, Apollo 12, 1969"
doc_0148,doc_0144,3,0.0384668111801147,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM5, Apollo 12, 1969","NASA-UAP-VM1, Apollo 12, 1969"
doc_0148,doc_0147,4,0.0393556952476501,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0027_NASA_Apollo_12_visual_material_packet,True,"NASA-UAP-VM5, Apollo 12, 1969","NASA-UAP-VM4, Apollo 12, 1969"
doc_0148,doc_0149,5,0.0492017865180969,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-VM5, Apollo 12, 1969","NASA-UAP-VM6, Apollo 17, 1972"
doc_0151,doc_0154,1,0.0490970611572265,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,True,255_t_763_r1b_transcripts,"NASA-UAP-D3, Gemini 7 Transcript, 1965"
doc_0151,doc_0158,2,0.107584536075592,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0030_NASA_Skylab_technical_debriefing_packet,False,255_t_763_r1b_transcripts,"NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973"
doc_0151,doc_0153,3,0.1081641912460327,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0028_NASA_Apollo_17_case_family,False,255_t_763_r1b_transcripts,"NASA-UAP-D2, Apollo 17 Transcript, 1972"
doc_0151,doc_0152,4,0.115472137928009,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,255_t_763_r1b_transcripts,"NASA-UAP-D1, Apollo 12 Transcript, 1969"
doc_0151,doc_0155,5,0.121781051158905,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0026_NASA_Apollo_11_debriefing_context_packet,False,255_t_763_r1b_transcripts,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969"
doc_0152,doc_0153,1,0.0435888767242431,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-D1, Apollo 12 Transcript, 1969","NASA-UAP-D2, Apollo 17 Transcript, 1972"
doc_0152,doc_0155,2,0.0616068243980407,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0026_NASA_Apollo_11_debriefing_context_packet,False,"NASA-UAP-D1, Apollo 12 Transcript, 1969","NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969"
doc_0152,doc_0158,3,0.0748606324195861,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0030_NASA_Skylab_technical_debriefing_packet,False,"NASA-UAP-D1, Apollo 12 Transcript, 1969","NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973"
doc_0152,doc_0154,4,0.078761875629425,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,False,"NASA-UAP-D1, Apollo 12 Transcript, 1969","NASA-UAP-D3, Gemini 7 Transcript, 1965"
doc_0152,doc_0157,5,0.0918380618095398,case_pack_0027_NASA_Apollo_12_visual_material_packet,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-D1, Apollo 12 Transcript, 1969","NASA-UAP-D6, Apollo 17 Technical Crew Debriefing, 1973"
doc_0153,doc_0152,1,0.0435888767242431,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-D2, Apollo 17 Transcript, 1972","NASA-UAP-D1, Apollo 12 Transcript, 1969"
doc_0153,doc_0155,2,0.0559418201446533,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0026_NASA_Apollo_11_debriefing_context_packet,False,"NASA-UAP-D2, Apollo 17 Transcript, 1972","NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969"
doc_0153,doc_0154,3,0.0632559061050415,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,False,"NASA-UAP-D2, Apollo 17 Transcript, 1972","NASA-UAP-D3, Gemini 7 Transcript, 1965"
doc_0153,doc_0158,4,0.0643948912620544,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0030_NASA_Skylab_technical_debriefing_packet,False,"NASA-UAP-D2, Apollo 17 Transcript, 1972","NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973"
doc_0153,doc_0157,5,0.0755583047866821,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0028_NASA_Apollo_17_case_family,True,"NASA-UAP-D2, Apollo 17 Transcript, 1972","NASA-UAP-D6, Apollo 17 Technical Crew Debriefing, 1973"
doc_0156,doc_0153,1,0.0770090818405151,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0028_NASA_Apollo_17_case_family,True,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973","NASA-UAP-D2, Apollo 17 Transcript, 1972"
doc_0156,doc_0155,2,0.0880753397941589,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0026_NASA_Apollo_11_debriefing_context_packet,False,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973","NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969"
doc_0156,doc_0158,3,0.0888896584510803,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0030_NASA_Skylab_technical_debriefing_packet,False,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973","NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973"
doc_0156,doc_0152,4,0.0919666290283203,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973","NASA-UAP-D1, Apollo 12 Transcript, 1969"
doc_0156,doc_0157,5,0.0942670106887817,case_pack_0028_NASA_Apollo_17_case_family,case_pack_0028_NASA_Apollo_17_case_family,True,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973","NASA-UAP-D6, Apollo 17 Technical Crew Debriefing, 1973"
doc_0154,doc_0151,1,0.0490970611572265,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,True,"NASA-UAP-D3, Gemini 7 Transcript, 1965",255_t_763_r1b_transcripts
doc_0154,doc_0153,2,0.0632559061050415,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0028_NASA_Apollo_17_case_family,False,"NASA-UAP-D3, Gemini 7 Transcript, 1965","NASA-UAP-D2, Apollo 17 Transcript, 1972"
doc_0154,doc_0152,3,0.078761875629425,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0027_NASA_Apollo_12_visual_material_packet,False,"NASA-UAP-D3, Gemini 7 Transcript, 1965","NASA-UAP-D1, Apollo 12 Transcript, 1969"
doc_0154,doc_0155,4,0.0811539888381958,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0026_NASA_Apollo_11_debriefing_context_packet,False,"NASA-UAP-D3, Gemini 7 Transcript, 1965","NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969"
doc_0154,doc_0158,5,0.0920338630676269,case_pack_0029_NASA_Gemini_7_255_t_763_r1b_case_family,case_pack_0030_NASA_Skylab_technical_debriefing_packet,False,"NASA-UAP-D3, Gemini 7 Transcript, 1965","NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973"
